Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"63749","1","2019-11-25 15:36:36","10","535","<machine-learning><feature-engineering><categorical-data><encoding>","1","2"
"63757","1","2019-11-25 21:40:59","0","12","<machine-learning><dataset>","0",""
"63758","1","2019-11-25 22:07:16","0","1215","<tensorflow>","1",""
"63761","1","2019-11-25 23:50:31","2","91","<text><ranking><tfidf>","1","1"
"63762","1","2019-11-26 00:42:54","4","582","<machine-learning><python><xgboost><data-science-model><ensemble-modeling>","2",""
"63763","1","2019-11-26 01:11:54","1","18","<neural-network><nlp><natural-language-process>","0",""
"63765","1","2019-11-26 02:19:14","0","505","<machine-learning><python><pytorch>","1",""
"63766","1","2019-11-26 04:29:11","0","14","<machine-learning><deep-learning><text-mining><gan><text-generation>","0",""
"63769","1","2019-11-26 06:34:57","2","36","<machine-learning><neural-network><linear-algebra>","1",""
"63776","1","2019-11-26 08:23:06","0","31","<python><etl>","0",""
"63777","1","2019-11-26 08:23:49","0","13","<keras><tensorflow><nlp><attention-mechanism><nlg>","0",""
"63778","1","2019-11-26 08:38:33","0","271","<machine-learning><python><logistic-regression><python-3.x>","0",""
"73579","1","2020-05-05 08:56:17","0","13","<scikit-learn><data-cleaning><feature-engineering><feature-scaling>","0",""
"73580","1","2020-05-05 09:05:35","1","14","<python><text-mining><vector-space-models><lsi>","1",""
"73582","1","2020-05-05 09:28:13","0","144","<probability><scipy><historgram>","1",""
"73583","1","2020-05-05 09:34:05","0","194","<dataset><cross-validation><recommender-system><python-3.x>","1",""
"73587","1","2020-05-05 10:29:37","0","45","<python><r><statistics><monte-carlo>","1",""
"73588","1","2020-05-05 03:51:57","2","23","<data><bigdata>","1",""
"73589","1","2020-05-05 11:14:27","2","262","<machine-learning><decision-trees><unsupervised-learning><categorical-data><isolation-forest>","0","1"
"73591","1","2020-05-05 11:35:58","0","13","<machine-learning><deep-learning><autoencoder>","0",""
"73592","1","2020-05-05 12:02:43","0","11","<deep-learning><training><loss-function><generative-models>","0",""
"73593","1","2020-05-05 12:03:28","1","27","<python><neural-network><text-classification>","1",""
"73594","1","2020-05-05 12:06:34","2","28","<nlp><algorithms><natural-language-process>","1","1"
"73598","1","2020-05-05 13:16:40","0","45","<python><classification><logistic-regression><data-analysis>","2",""
"73602","1","2020-05-05 13:47:49","0","12","<machine-learning><data-mining><clustering><feature-engineering><data-science-model>","0",""
"73605","1","2020-05-05 14:01:37","1","410","<keras><lstm><hyperparameter-tuning><bayesian><epochs>","2","1"
"73606","1","2020-05-05 14:03:07","0","85","<cnn><word2vec><doc2vec>","2",""
"73607","1","2020-05-05 14:14:20","0","15","<orange><sas>","0",""
"73608","1","2020-05-05 14:35:35","0","23","<keras><tensorflow>","1",""
"73610","1","2020-05-05 14:44:01","0","13","<neural-network><nlp><sql>","0",""
"73613","1","2020-05-05 14:49:01","1","21","<python><svm><ensemble-modeling>","1",""
"73618","1","2020-05-05 15:35:38","0","20","<machine-learning><reinforcement-learning><q-learning>","0",""
"73620","1","2020-05-05 15:55:03","0","8","<matplotlib>","0",""
"73621","1","2020-05-05 16:01:48","2","43","<python><neural-network><evolutionary-algorithms>","0",""
"73622","1","2020-05-05 16:54:45","0","6","<rstudio><linux>","0",""
"73623","1","2020-05-05 17:17:52","0","12","<machine-learning><neural-network><tensorflow><cnn>","0",""
"73624","1","2020-05-05 18:19:20","1","16","<python><deep-learning><keras><lstm><class-imbalance>","0",""
"73625","1","2020-05-05 18:43:17","0","12","<regression>","0",""
"73627","1","2020-05-05 18:47:15","0","11","<python><keras><time-series><regression><lstm>","1",""
"73629","1","2020-05-05 20:00:15","0","12","<time-series><finance>","0",""
"73636","1","2020-05-05 22:03:33","0","10","<machine-learning><computer-vision><object-detection><named-entity-recognition><object-recognition>","0",""
"73638","1","2020-05-05 22:58:14","-3","20","<machine-learning><missing-data>","1",""
"73641","1","2020-05-06 00:02:39","0","14","<data-mining>","0",""
"73642","1","2020-05-06 00:05:56","0","38","<pipelines><google-prediction-api><google-cloud>","0",""
"73645","1","2020-05-06 03:19:33","1","37","<classification><nlp><class-imbalance><text-classification>","1",""
"73646","1","2020-05-06 03:48:45","1","10","<time-series><correlation><forecasting>","0",""
"73647","1","2020-05-06 04:37:10","0","9","<tensorflow><data>","0",""
"73648","1","2020-05-06 04:55:25","0","95","<machine-learning><python><deep-learning><prediction>","1",""
"73649","1","2020-05-06 04:59:58","0","31","<activation-function>","2",""
"73651","1","2020-05-06 06:24:54","1","19","<machine-learning><reinforcement-learning><recommender-system><active-learning>","0",""
"73653","1","2020-05-06 07:38:49","0","10","<neural-network><deep-learning><reinforcement-learning><backpropagation>","0",""
"73654","1","2020-05-06 07:47:47","1","77","<neural-network><deep-learning><gnn><graph-neural-network>","1",""
"73655","1","2020-05-06 07:53:50","0","20","<computer-vision><image-preprocessing>","0",""
"73656","1","2020-05-06 08:03:26","1","36","<neural-network><deep-learning><mini-batch-gradient-descent>","1","1"
"73659","1","2020-05-06 08:19:14","0","26","<r><text-mining>","1",""
"73660","1","2020-05-06 08:19:48","1","44","<regression>","1",""
"73667","1","2020-05-06 10:01:10","0","6","<dataset><accuracy><image-preprocessing>","0",""
"73668","1","2020-05-06 10:54:02","1","36","<clustering><reinforcement-learning><svm><kernel><rbf>","1","2"
"73670","1","2020-05-06 10:54:25","0","6","<neural-network><tensorflow><time-series><lstm>","0",""
"73671","1","2020-05-06 10:54:58","0","218","<machine-learning><reinforcement-learning>","1",""
"73672","1","2020-05-06 10:56:02","1","28","<neural-network><deep-learning><gnn><knowledge-graph>","1",""
"73673","1","2020-05-06 11:48:45","3","39","<scikit-learn><preprocessing>","1",""
"73676","1","2020-05-06 12:32:45","0","15","<survival-analysis>","0",""
"73679","1","2020-05-06 14:03:51","0","19","<nlp><automatic-summarization>","0",""
"73682","1","2020-05-06 15:40:34","0","18","<time-series><data-science-model><finance>","0",""
"73683","1","2020-05-06 16:04:51","0","13","<machine-learning><neural-network><dataset><audio-recognition>","0",""
"73684","1","2020-05-06 17:16:44","2","246","<neural-network><classification><reinforcement-learning><class-imbalance>","4","2"
"73688","1","2020-05-06 18:12:07","0","88","<deep-learning><keras><tensorflow><dataset><generalization>","1",""
"44148","1","2019-01-17 14:11:22","1","113","<deep-learning><reinforcement-learning>","0","1"
"44150","1","2019-01-17 14:40:55","1","265","<machine-learning><data-mining><naive-bayes-classifier>","1",""
"44151","1","2019-01-17 14:58:45","1","71","<classification><text-mining><word2vec><gensim>","0","1"
"44152","1","2019-01-17 15:36:53","1","470","<machine-learning><optimization>","0",""
"44155","1","2019-01-17 16:30:51","3","159","<python><pandas>","2",""
"44156","1","2019-01-17 16:58:48","1","41","<machine-learning><deep-learning><scikit-learn><data>","0",""
"44161","1","2019-01-17 18:55:28","1","61","<logistic-regression>","2",""
"44163","1","2019-01-17 19:26:03","1","67","<convnet><image-classification><prediction>","0",""
"44169","1","2019-01-18 01:13:24","1","674","<machine-learning><xgboost><data-science-model><boosting>","1",""
"44171","1","2019-01-18 01:59:16","1","43","<image-classification><image-recognition><reference-request>","0",""
"44176","1","2019-01-18 06:19:47","1","88","<machine-learning><regularization><matrix-factorisation><embeddings>","1",""
"44177","1","2019-01-18 06:34:01","0","396","<keras><tensorflow><lstm><cnn><rnn>","2",""
"44180","1","2019-01-18 08:14:43","2","616","<machine-learning><classification>","3",""
"44188","1","2019-01-18 10:00:06","1","103","<data-mining><statistics>","2",""
"44190","1","2019-01-18 10:34:11","1","200","<python><parsing><regex><tokenization>","0","1"
"44192","1","2019-01-18 10:52:14","9","6219","<regression><visualization><seaborn>","1","2"
"44195","1","2019-01-18 11:19:02","1","30","<machine-learning><time-series><predictive-modeling><preprocessing><forecast>","0",""
"44199","1","2019-01-18 12:03:01","1","125","<python><orange><tsne>","0",""
"44202","1","2019-01-18 14:09:33","1","100","<text-mining>","1",""
"44205","1","2019-01-18 15:08:49","1","1043","<nlp><text-mining><word2vec><information-retrieval>","1","1"
"44206","1","2019-01-18 15:16:41","1","1209","<machine-learning><neural-network><deep-learning><classification><keras>","2","2"
"44213","1","2019-01-18 18:34:24","0","738","<machine-learning><activation-function>","1",""
"44215","1","2019-01-18 18:55:33","1","528","<machine-learning><scikit-learn><nlp><accuracy><sentiment-analysis>","1",""
"44219","1","2019-01-18 20:08:23","3","672","<python><scikit-learn><imbalanced-learn><smotenc>","1","1"
"44220","1","2019-01-18 23:39:21","3","338","<machine-learning><python><classification><text-mining><algorithms>","1",""
"44222","1","2019-01-19 02:31:59","0","464","<python><numpy><gaussian><noise>","1",""
"44223","1","2019-01-19 04:45:03","1","314","<machine-learning-model><data-science-model><model-selection><ensemble-modeling>","1","1"
"44224","1","2019-01-19 08:44:20","3","315","<python><statistics><data><ipython>","2",""
"44225","1","2019-01-19 09:10:36","8","428","<machine-learning><keras><scikit-learn><feature-scaling><labels>","1","2"
"44228","1","2019-01-19 10:20:12","0","273","<machine-learning-model>","6",""
"44236","1","2019-01-19 13:50:02","0","306","<keras><lstm><preprocessing><feature-scaling>","1",""
"44242","1","2019-01-19 17:02:25","0","54","<machine-learning><feature-extraction><word2vec><text>","1",""
"44244","1","2019-01-19 18:06:39","-1","133","<machine-learning><data-science-model>","1",""
"44246","1","2019-01-19 18:55:30","1","63","<python><neural-network><tensorflow><convnet>","1",""
"44248","1","2019-01-19 19:44:16","0","37","<regression><prediction>","1",""
"44249","1","2019-01-19 19:48:52","1","1115","<python><keras><time-series><predictive-modeling><lstm>","1",""
"44253","1","2019-01-19 22:14:14","2","282","<dataset><data-cleaning><image-classification><computer-vision><preprocessing>","2",""
"44256","1","2019-01-20 00:26:03","1","196","<machine-learning><nlp><statistics><machine-learning-model>","1","1"
"44266","1","2019-01-20 06:51:49","1","316","<machine-learning><scikit-learn><nlp><multiclass-classification><naive-bayes-classifier>","1",""
"44268","1","2019-01-20 07:47:27","1","1671","<cnn>","1","1"
"44270","1","2019-01-20 09:45:14","1","367","<nlp><nltk><tokenization>","1",""
"44271","1","2019-01-20 09:53:07","1","18","<yolo>","0",""
"44272","1","2019-01-20 09:56:13","1","30","<time-series><pca>","0",""
"44274","1","2019-01-20 10:04:19","2","585","<machine-learning><lstm><rnn><accuracy><metric>","1",""
"44277","1","2019-01-20 10:44:40","1","616","<machine-learning><data-mining><predictive-modeling><data-science-model>","1","1"
"44280","1","2019-01-20 11:12:23","0","60","<machine-learning><python><books>","2","1"
"44283","1","2019-01-20 11:48:47","0","518","<machine-learning><python><nlp><feature-selection>","1",""
"44288","1","2019-01-20 14:07:24","0","1048","<keras><cnn><batch-normalization>","1","0"
"44293","1","2019-01-20 15:53:19","4","5109","<neural-network><dropout>","1","1"
"44300","1","2019-01-20 18:52:29","1","167","<anonymization>","5",""
"44302","1","2019-01-20 19:35:26","2","1334","<python><neural-network><keras><regression>","1",""
"44303","1","2019-01-20 19:39:23","2","144","<neural-network><deep-learning><lstm><cnn><natural-language-process>","3",""
"44306","1","2019-01-20 20:30:38","1","2150","<classification><scikit-learn><nlp><naive-bayes-classifier>","1",""
"44307","1","2019-01-20 20:55:42","3","178","<graphs><embeddings>","3",""
"44313","1","2019-01-21 04:32:05","1","48","<python><bigdata><data><bayesian>","0","2"
"44315","1","2019-01-21 05:52:55","2","1442","<reinforcement-learning><q-learning><dynamic-programming>","1","3"
"44317","1","2019-01-21 07:12:01","2","54","<dataset><statistics><recommender-system><ab-test>","1","1"
"44319","1","2019-01-21 08:04:23","0","43","<machine-learning><classification><machine-learning-model><evaluation>","1",""
"73691","1","2020-05-06 20:25:04","0","35","<machine-learning><deep-learning><dataset><image-classification>","1",""
"73694","1","2020-05-06 20:58:20","0","8","<random-forest><decision-trees>","0",""
"73696","1","2020-05-06 21:07:14","1","20","<deep-learning><keras><image-classification><data-augmentation>","1",""
"73700","1","2020-05-07 01:48:52","0","24","<python><deep-learning><tensorflow><mnist>","1",""
"73701","1","2020-05-07 01:53:07","0","46","<visualization>","1",""
"73703","1","2020-05-07 02:13:40","0","18","<pca><matplotlib><seaborn>","0",""
"73704","1","2020-05-07 02:27:15","2","247","<dataset><dbscan>","2",""
"73707","1","2020-05-07 05:48:50","0","48","<machine-learning><deep-learning><keras><image-classification>","1",""
"73708","1","2020-05-07 06:35:38","0","50","<python><anova>","1",""
"73709","1","2020-05-07 06:46:10","1","47","<neural-network><scikit-learn><accuracy>","1",""
"73717","1","2020-05-07 08:49:34","0","28","<machine-learning><classification><prediction>","1",""
"73718","1","2020-05-07 09:38:56","0","20","<machine-learning><neural-network><activation-function>","1",""
"73720","1","2020-05-07 10:05:18","0","25","<python><data-science-model><text-classification>","1",""
"73721","1","2020-05-07 10:09:03","0","64","<predictive-modeling><optimization><hyperparameter-tuning><hyperparameter>","1",""
"73723","1","2020-05-07 11:17:41","0","6","<python><keras><numpy>","0",""
"73725","1","2020-05-07 11:28:19","1","22","<machine-learning><neural-network><implementation>","0",""
"73726","1","2020-05-07 11:37:32","3","349","<neural-network><keras><early-stopping>","1","1"
"73728","1","2020-05-07 11:53:13","1","40","<machine-learning><statistics><data-science-model><statsmodels>","1","2"
"73730","1","2020-05-07 12:11:04","0","37","<object-detection><yolo>","1",""
"73731","1","2020-05-07 12:17:48","0","17","<machine-learning><regression><geospatial>","0",""
"73733","1","2020-05-07 12:20:23","0","22","<deep-learning><nlp><text-mining><ocr><parsing>","0",""
"55041","1","2019-07-04 11:05:23","1","69","<regression><image-classification>","1",""
"55044","1","2019-07-04 11:29:21","2","263","<classification><probability-calibration>","1",""
"55046","1","2019-07-04 12:07:33","0","797","<neural-network><deep-learning><keras><cnn>","1",""
"55048","1","2019-07-04 12:31:12","0","1179","<python><keras><scikit-learn>","2",""
"55049","1","2019-07-04 12:38:28","1","59","<neural-network><convnet><convolution>","1",""
"55050","1","2019-07-04 13:08:49","1","1354","<neural-network><deep-learning><keras><tensorflow>","2",""
